"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1980-09",101.0934,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1980-10",100.8768,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1980-11",100.68,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1980-12",100.5038,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1981-01",100.3515,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1981-02",100.2123,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1981-03",100.0781,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1981-04",99.9478,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1981-05",99.82677,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1981-06",99.72993,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1981-07",99.6759,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1981-08",99.65695,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1981-09",99.67275,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1981-10",99.72903,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1981-11",99.80149,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1981-12",99.86109,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1982-01",99.88309,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1982-02",99.86903,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1982-03",99.81227,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1982-04",99.6998,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1982-05",99.55652,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1982-06",99.40623,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1982-07",99.26331,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1982-08",99.13145,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1982-09",99.01481,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1982-10",98.91804,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1982-11",98.8312,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1982-12",98.74563,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1983-01",98.65987,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1983-02",98.5844,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1983-03",98.54203,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1983-04",98.55795,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1983-05",98.61677,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1983-06",98.70934,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1983-07",98.83684,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1983-08",98.9809,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1983-09",99.1263,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1983-10",99.26703,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1983-11",99.41096,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1983-12",99.57367,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1984-01",99.76891,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1984-02",99.98042,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1984-03",100.1869,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1984-04",100.3703,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1984-05",100.5301,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1984-06",100.6597,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1984-07",100.748,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1984-08",100.8099,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1984-09",100.856,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1984-10",100.8876,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1984-11",100.9087,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1984-12",100.9175,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1985-01",100.908,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1985-02",100.8854,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1985-03",100.8513,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1985-04",100.8041,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1985-05",100.749,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1985-06",100.6885,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1985-07",100.6206,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1985-08",100.5421,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1985-09",100.4431,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1985-10",100.3121,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1985-11",100.1624,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1985-12",100.0065,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1986-01",99.85035,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1986-02",99.69337,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1986-03",99.53209,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1986-04",99.36454,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1986-05",99.19895,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1986-06",99.04987,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1986-07",98.93227,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1986-08",98.83922,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1986-09",98.76847,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1986-10",98.72469,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1986-11",98.69921,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1986-12",98.68916,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1987-01",98.69824,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1987-02",98.72205,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1987-03",98.76283,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1987-04",98.82953,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1987-05",98.92077,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1987-06",99.04686,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1987-07",99.22717,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1987-08",99.4527,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1987-09",99.72658,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1987-10",100.0592,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1987-11",100.4153,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1987-12",100.7535,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1988-01",101.0437,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1988-02",101.3004,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1988-03",101.5386,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1988-04",101.7615,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1988-05",101.9676,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1988-06",102.1431,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1988-07",102.2702,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1988-08",102.3668,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1988-09",102.4486,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1988-10",102.5213,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1988-11",102.5881,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1988-12",102.648,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1989-01",102.7,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1989-02",102.7548,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1989-03",102.8275,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1989-04",102.9286,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1989-05",103.0358,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1989-06",103.1157,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1989-07",103.1392,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1989-08",103.1243,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1989-09",103.0883,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1989-10",103.0403,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1989-11",102.9927,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1989-12",102.9579,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1990-01",102.943,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1990-02",102.9328,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1990-03",102.9064,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1990-04",102.849,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1990-05",102.7802,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1990-06",102.7275,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1990-07",102.7125,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1990-08",102.7192,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1990-09",102.7271,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1990-10",102.7228,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1990-11",102.7095,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1990-12",102.6923,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1991-01",102.6723,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1991-02",102.6445,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1991-03",102.5962,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1991-04",102.513,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1991-05",102.4052,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1991-06",102.2794,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1991-07",102.1338,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1991-08",101.9727,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1991-09",101.7924,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1991-10",101.5832,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1991-11",101.3507,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1991-12",101.0935,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1992-01",100.8046,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1992-02",100.4978,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1992-03",100.1864,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1992-04",99.88061,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1992-05",99.58919,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1992-06",99.32867,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1992-07",99.11779,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1992-08",98.94131,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1992-09",98.78805,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1992-10",98.65475,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1992-11",98.52657,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1992-12",98.3901,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1993-01",98.24142,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1993-02",98.10232,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1993-03",98.00978,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1993-04",97.99597,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1993-05",98.02158,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1993-06",98.03803,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1993-07",98.01015,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1993-08",97.94811,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1993-09",97.86478,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1993-10",97.76713,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1993-11",97.66911,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1993-12",97.58841,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1994-01",97.54379,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1994-02",97.5349,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1994-03",97.57352,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1994-04",97.67905,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1994-05",97.82646,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1994-06",97.99581,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1994-07",98.17989,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1994-08",98.36993,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1994-09",98.55994,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1994-10",98.74519,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1994-11",98.92063,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1994-12",99.07453,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1995-01",99.19186,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1995-02",99.27934,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1995-03",99.33505,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1995-04",99.34823,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1995-05",99.33047,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1995-06",99.28626,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1995-07",99.21438,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1995-08",99.13564,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1995-09",99.07654,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1995-10",99.05954,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1995-11",99.07392,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1995-12",99.11201,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1996-01",99.17403,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1996-02",99.24935,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1996-03",99.33065,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1996-04",99.41494,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1996-05",99.4985,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1996-06",99.57736,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1996-07",99.64832,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1996-08",99.7149,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1996-09",99.78222,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1996-10",99.85641,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1996-11",99.94321,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1996-12",100.0528,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1997-01",100.1922,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1997-02",100.3345,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1997-03",100.4395,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1997-04",100.4709,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1997-05",100.4513,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1997-06",100.3997,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1997-07",100.3198,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1997-08",100.2206,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1997-09",100.0983,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1997-10",99.93725,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1997-11",99.73458,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1997-12",99.47072,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1998-01",99.12209,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1998-02",98.73479,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1998-03",98.36338,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1998-04",98.04833,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1998-05",97.77753,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1998-06",97.54079,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1998-07",97.34003,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1998-08",97.16545,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1998-09",97.02045,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1998-10",96.92049,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1998-11",96.86222,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1998-12",96.85847,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1999-01",96.93147,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1999-02",97.05153,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1999-03",97.1945,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1999-04",97.35219,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1999-05",97.51978,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1999-06",97.70006,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1999-07",97.89757,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1999-08",98.10022,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1999-09",98.29228,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1999-10",98.4622,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1999-11",98.62108,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1999-12",98.78301,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2000-01",98.95655,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2000-02",99.13307,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2000-03",99.29792,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2000-04",99.43862,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2000-05",99.56472,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2000-06",99.68629,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2000-07",99.80708,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2000-08",99.92217,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2000-09",100.0158,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2000-10",100.0648,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2000-11",100.0638,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2000-12",99.98699,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2001-01",99.80067,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2001-02",99.55098,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2001-03",99.2815,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2001-04",99.01405,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2001-05",98.74933,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2001-06",98.48056,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2001-07",98.2045,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2001-08",97.93636,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2001-09",97.70524,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2001-10",97.54166,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2001-11",97.42797,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2001-12",97.35753,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2002-01",97.34396,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2002-02",97.38716,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2002-03",97.51154,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2002-04",97.7475,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2002-05",98.03168,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2002-06",98.28808,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2002-07",98.46077,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2002-08",98.57456,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2002-09",98.65802,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2002-10",98.72542,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2002-11",98.78897,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2002-12",98.85543,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2003-01",98.92645,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2003-02",98.9961,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2003-03",99.05524,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2003-04",99.09737,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2003-05",99.13486,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2003-06",99.18726,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2003-07",99.27418,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2003-08",99.39317,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2003-09",99.54951,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2003-10",99.75378,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2003-11",99.98215,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2003-12",100.2094,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2004-01",100.4181,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2004-02",100.608,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2004-03",100.7768,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2004-04",100.9178,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2004-05",101.0405,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2004-06",101.1483,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2004-07",101.2358,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2004-08",101.3002,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2004-09",101.326,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2004-10",101.2932,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2004-11",101.2236,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2004-12",101.1379,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2005-01",101.0488,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2005-02",100.9711,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2005-03",100.9252,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2005-04",100.9294,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2005-05",100.9596,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2005-06",100.9901,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2005-07",101.0065,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2005-08",101.0196,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2005-09",101.0493,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2005-10",101.1108,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2005-11",101.1858,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2005-12",101.2481,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2006-01",101.2775,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2006-02",101.2849,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2006-03",101.2831,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2006-04",101.2798,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2006-05",101.2788,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2006-06",101.2836,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2006-07",101.2985,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2006-08",101.3237,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2006-09",101.3623,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2006-10",101.4173,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2006-11",101.475,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2006-12",101.5158,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2007-01",101.5228,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2007-02",101.507,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2007-03",101.4781,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2007-04",101.4383,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2007-05",101.3894,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2007-06",101.3283,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2007-07",101.2524,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2007-08",101.176,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2007-09",101.1186,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2007-10",101.0929,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2007-11",101.0745,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2007-12",101.0274,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2008-01",100.9225,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2008-02",100.7848,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2008-03",100.6439,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2008-04",100.5176,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2008-05",100.3991,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2008-06",100.2732,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2008-07",100.1242,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2008-08",99.95242,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2008-09",99.74647,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2008-10",99.47937,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2008-11",99.13824,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2008-12",98.68327,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2009-01",98.08056,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2009-02",97.44906,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2009-03",96.95877,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2009-04",96.75788,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2009-05",96.7586,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2009-06",96.88212,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2009-07",97.10189,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2009-08",97.36414,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2009-09",97.63223,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2009-10",97.88861,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2009-11",98.13084,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2009-12",98.35735,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2010-01",98.56738,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2010-02",98.77663,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2010-03",99.00526,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2010-04",99.26683,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2010-05",99.53779,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2010-06",99.78203,
