Date,Open,High,Low,Close,Adj Close,Volume
2017-04-03,32340.000000,35000.000000,32000.000000,32640.000000,32640.000000,14918
2017-04-04,33520.000000,33800.000000,31520.000000,31860.000000,31860.000000,10262
2017-04-05,31100.000000,34100.000000,30380.000000,33880.000000,33880.000000,16952
2017-04-06,33080.000000,33600.000000,31200.000000,32600.000000,32600.000000,18098
2017-04-07,33540.000000,35180.000000,32820.000000,35000.000000,35000.000000,18457
2017-04-10,35240.000000,37500.000000,34360.000000,37500.000000,37500.000000,18054
2017-04-11,39380.000000,41680.000000,38800.000000,40900.000000,40900.000000,28480
2017-04-12,41000.000000,42140.000000,39860.000000,41320.000000,41320.000000,22684
2017-04-13,41560.000000,43500.000000,39900.000000,42920.000000,42920.000000,22315
2017-04-17,41420.000000,41500.000000,38520.000000,38520.000000,38520.000000,16902
2017-04-18,39500.000000,40900.000000,37820.000000,37920.000000,37920.000000,16610
2017-04-19,36700.000000,40280.000000,36220.000000,39700.000000,39700.000000,16955
2017-04-20,38600.000000,39840.000000,37020.000000,37660.000000,37660.000000,17842
2017-04-21,38180.000000,39600.000000,37780.000000,37980.000000,37980.000000,16507
2017-04-24,31760.000000,32800.000000,29620.000000,29860.000000,29860.000000,18023
2017-04-25,28900.000000,29240.000000,28280.000000,28440.000000,28440.000000,9144
2017-04-26,28600.000000,29880.000000,28320.000000,28980.000000,28980.000000,13276
2017-04-27,28360.000000,29100.000000,28220.000000,28400.000000,28400.000000,11285
2017-04-28,28480.000000,29060.000000,28320.000000,28360.000000,28360.000000,9981
2017-05-01,27800.000000,27880.000000,25720.000000,26200.000000,26200.000000,11939
2017-05-02,26120.000000,26860.000000,26020.000000,26340.000000,26340.000000,10381
2017-05-03,26980.000000,27660.000000,26480.000000,27380.000000,27380.000000,10982
2017-05-04,26540.000000,27900.000000,25900.000000,26040.000000,26040.000000,15602
2017-05-05,25900.000000,26520.000000,25640.000000,26300.000000,26300.000000,10304
2017-05-08,25460.000000,25560.000000,24620.000000,24980.000000,24980.000000,11172
2017-05-09,24220.000000,25200.000000,24100.000000,24860.000000,24860.000000,10642
2017-05-10,25100.000000,25100.000000,24600.000000,25020.000000,25020.000000,7570
2017-05-11,25640.000000,26780.000000,24840.000000,24880.000000,24880.000000,15188
2017-05-12,25180.000000,25360.000000,24800.000000,24820.000000,24820.000000,7638
2017-05-15,24300.000000,24460.000000,23580.000000,23720.000000,23720.000000,8840
2017-05-16,23220.000000,23780.000000,23000.000000,23260.000000,23260.000000,10486
2017-05-17,26200.000000,31760.000000,25420.000000,31700.000000,31700.000000,44425
2017-05-18,31240.000000,31680.000000,28380.000000,30260.000000,30260.000000,32855
2017-05-19,28160.000000,28300.000000,24880.000000,25900.000000,25900.000000,26241
2017-05-22,24400.000000,24440.000000,23300.000000,23480.000000,23480.000000,14340
2017-05-23,23260.000000,23880.000000,23080.000000,23400.000000,23400.000000,11956
2017-05-24,23260.000000,23860.000000,22000.000000,22220.000000,22220.000000,14104
2017-05-25,22180.000000,23000.000000,21960.000000,22660.000000,22660.000000,14263
2017-05-26,22880.000000,22880.000000,21800.000000,21900.000000,21900.000000,12112
2017-05-30,22420.000000,22540.000000,21480.000000,21580.000000,21580.000000,11284
2017-05-31,21360.000000,22960.000000,21240.000000,21980.000000,21980.000000,20374
2017-06-01,21380.000000,21540.000000,20880.000000,20940.000000,20940.000000,10802
2017-06-02,21100.000000,21260.000000,20600.000000,21020.000000,21020.000000,10805
2017-06-05,21220.000000,21240.000000,20320.000000,21160.000000,21160.000000,10128
2017-06-06,21700.000000,22360.000000,21320.000000,22160.000000,22160.000000,14035
2017-06-07,21660.000000,22840.000000,21440.000000,21700.000000,21700.000000,16522
2017-06-08,21600.000000,21660.000000,20420.000000,20700.000000,20700.000000,14177
2017-06-09,20300.000000,23160.000000,19860.000000,21280.000000,21280.000000,30356
2017-06-12,21840.000000,22920.000000,21600.000000,21800.000000,21800.000000,25266
2017-06-13,20840.000000,21040.000000,20180.000000,20280.000000,20280.000000,14722
2017-06-14,20260.000000,20920.000000,19960.000000,20100.000000,20100.000000,22024
2017-06-15,21700.000000,21800.000000,20240.000000,20620.000000,20620.000000,21361
2017-06-16,20240.000000,21000.000000,20140.000000,20220.000000,20220.000000,13649
2017-06-19,19480.000000,19540.000000,18740.000000,18940.000000,18940.000000,14816
2017-06-20,19380.000000,20160.000000,19260.000000,20020.000000,20020.000000,16780
2017-06-21,19300.000000,20020.000000,19100.000000,19600.000000,19600.000000,15459
2017-06-22,19560.000000,19800.000000,19040.000000,19260.000000,19260.000000,9287
2017-06-23,19200.000000,19480.000000,18800.000000,18840.000000,18840.000000,9943
2017-06-26,18340.000000,18740.000000,18000.000000,18060.000000,18060.000000,13673
2017-06-27,18220.000000,19300.000000,17820.000000,19260.000000,19260.000000,22296
2017-06-28,18600.000000,19000.000000,17980.000000,18120.000000,18120.000000,13501
2017-06-29,18220.000000,23580.000000,18140.000000,19980.000000,19980.000000,57499
2017-06-30,19040.000000,20720.000000,18740.000000,19480.000000,19480.000000,24779
2017-07-03,18800.000000,20000.000000,18600.000000,20000.000000,20000.000000,11183
2017-07-05,19680.000000,21080.000000,19400.000000,19920.000000,19920.000000,23379
2017-07-06,20640.000000,22260.000000,20460.000000,21900.000000,21900.000000,29620
2017-07-07,21060.000000,21460.000000,20340.000000,20420.000000,20420.000000,14834
2017-07-10,20320.000000,20420.000000,19080.000000,19440.000000,19440.000000,15168
2017-07-11,19540.000000,21140.000000,19080.000000,19280.000000,19280.000000,21326
2017-07-12,18600.000000,18660.000000,18040.000000,18180.000000,18180.000000,14644
2017-07-13,18180.000000,18200.000000,17680.000000,17800.000000,17800.000000,12265
2017-07-14,17800.000000,17820.000000,16900.000000,17120.000000,17120.000000,15139
2017-07-17,16490.000000,16570.000000,16130.000000,16230.000000,16230.000000,29059
2017-07-18,16590.000000,16890.000000,15805.000000,15830.000000,15830.000000,38271
2017-07-19,15525.000000,15595.000000,15145.000000,15450.000000,15450.000000,29634
2017-07-20,15250.000000,15785.000000,15155.000000,15210.000000,15210.000000,36089
2017-07-21,15355.000000,15495.000000,14885.000000,14895.000000,14895.000000,33118
2017-07-24,14820.000000,14845.000000,14260.000000,14350.000000,14350.000000,25991
2017-07-25,14310.000000,14625.000000,14220.000000,14520.000000,14520.000000,23526
2017-07-26,14330.000000,14620.000000,14100.000000,14555.000000,14555.000000,22486
2017-07-27,14300.000000,16420.000000,14285.000000,14780.000000,14780.000000,77811
2017-07-28,15410.000000,15860.000000,15000.000000,15095.000000,15095.000000,52472
2017-07-31,14655.000000,15225.000000,14610.000000,14890.000000,14890.000000,37731
2017-08-01,14500.000000,14740.000000,14345.000000,14480.000000,14480.000000,31420
2017-08-02,14345.000000,15200.000000,14310.000000,14640.000000,14640.000000,59884
2017-08-03,14695.000000,15125.000000,14650.000000,15010.000000,15010.000000,39487
2017-08-04,14815.000000,14990.000000,14510.000000,14895.000000,14895.000000,39520
2017-08-07,14825.000000,14905.000000,14510.000000,14520.000000,14520.000000,20173
2017-08-08,14535.000000,15740.000000,14125.000000,15355.000000,15355.000000,67704
2017-08-09,16170.000000,17050.000000,15505.000000,16150.000000,16150.000000,86918
2017-08-10,16995.000000,20655.000000,16985.000000,20465.000000,20465.000000,139692
2017-08-11,20650.000000,22810.000000,19305.000000,21545.000000,21545.000000,101925
2017-08-14,18170.000000,18195.000000,15785.000000,15845.000000,15845.000000,52426
2017-08-15,15020.000000,16235.000000,15000.000000,15615.000000,15615.000000,49100
2017-08-16,15630.000000,15865.000000,15145.000000,15435.000000,15435.000000,67702
2017-08-17,16195.000000,20595.000000,15785.000000,20575.000000,20575.000000,160810
2017-08-18,19435.000000,20780.000000,17575.000000,19485.000000,19485.000000,120640
2017-08-21,19170.000000,20090.000000,17825.000000,17935.000000,17935.000000,61079
2017-08-22,16860.000000,16925.000000,15190.000000,15310.000000,15310.000000,46459
2017-08-23,16520.000000,16745.000000,15300.000000,15545.000000,15545.000000,59293
2017-08-24,15365.000000,17050.000000,15155.000000,16370.000000,16370.000000,81201
2017-08-25,15810.000000,16135.000000,15315.000000,15440.000000,15440.000000,59164
2017-08-28,15055.000000,15830.000000,15030.000000,15200.000000,15200.000000,53671
2017-08-29,17450.000000,17595.000000,15455.000000,15595.000000,15595.000000,74372
2017-08-30,15515.000000,15780.000000,15195.000000,15405.000000,15405.000000,36227
2017-08-31,15180.000000,15265.000000,14480.000000,14570.000000,14570.000000,48240
2017-09-01,14265.000000,14555.000000,14180.000000,14470.000000,14470.000000,31332
2017-09-05,15480.000000,17330.000000,14930.000000,16050.000000,16050.000000,110779
2017-09-06,15400.000000,16150.000000,15250.000000,15325.000000,15325.000000,56742
2017-09-07,15340.000000,15815.000000,14950.000000,15205.000000,15205.000000,56369
2017-09-08,15575.000000,16130.000000,15450.000000,15915.000000,15915.000000,47383
2017-09-11,14765.000000,14770.000000,13930.000000,14105.000000,14105.000000,50175
2017-09-12,13775.000000,13935.000000,13400.000000,13400.000000,13400.000000,35930
2017-09-13,13410.000000,13410.000000,12415.000000,12445.000000,12445.000000,42491
2017-09-14,12770.000000,12870.000000,12430.000000,12800.000000,12800.000000,36630
2017-09-15,12670.000000,12685.000000,12280.000000,12345.000000,12345.000000,32094
2017-09-18,11965.000000,12005.000000,11060.000000,11255.000000,11255.000000,47614
2017-09-19,11260.000000,11575.000000,11235.000000,11290.000000,11290.000000,29780
2017-09-20,11370.000000,12165.000000,11165.000000,11305.000000,11305.000000,55344
2017-09-21,11250.000000,11555.000000,11155.000000,11290.000000,11290.000000,40429
2017-09-22,11290.000000,11845.000000,11275.000000,11435.000000,11435.000000,38225
2017-09-25,11500.000000,12150.000000,11185.000000,11425.000000,11425.000000,70102
2017-09-26,11300.000000,11570.000000,11065.000000,11180.000000,11180.000000,42392
2017-09-27,10950.000000,11245.000000,10830.000000,11020.000000,11020.000000,38299
2017-09-28,11105.000000,11145.000000,10690.000000,10725.000000,10725.000000,31990
2017-09-29,10695.000000,10840.000000,10250.000000,10300.000000,10300.000000,37112
2017-10-02,10180.000000,10190.000000,9705.000000,9890.000000,9890.000000,38684
2017-10-03,9700.000000,9905.000000,9660.000000,9805.000000,9805.000000,24344
2017-10-04,9860.000000,10000.000000,9760.000000,9875.000000,9875.000000,26252
2017-10-05,9745.000000,9745.000000,9165.000000,9205.000000,9205.000000,42955
2017-10-06,9285.000000,9680.000000,9210.000000,9210.000000,9210.000000,42174
2017-10-09,9150.000000,9765.000000,9105.000000,9590.000000,9590.000000,32800
2017-10-10,9260.000000,9600.000000,9095.000000,9170.000000,9170.000000,45295
2017-10-11,9120.000000,9245.000000,8730.000000,8775.000000,8775.000000,40138
2017-10-12,8815.000000,8965.000000,8490.000000,8680.000000,8680.000000,44965
2017-10-13,8470.000000,8540.000000,8200.000000,8360.000000,8360.000000,45031
2017-10-16,8195.000000,8310.000000,8040.000000,8070.000000,8070.000000,33120
2017-10-17,8110.000000,8270.000000,8030.000000,8110.000000,8110.000000,36358
2017-10-18,8010.000000,8065.000000,7915.000000,8035.000000,8035.000000,29309
2017-10-19,8555.000000,8730.000000,7890.000000,7915.000000,7915.000000,72393
2017-10-20,7650.000000,7750.000000,7590.000000,7630.000000,7630.000000,30112
2017-10-23,7525.000000,8275.000000,7510.000000,8120.000000,8120.000000,55081
2017-10-24,7830.000000,8365.000000,7725.000000,8280.000000,8280.000000,63942
2017-10-25,8460.000000,9990.000000,8395.000000,8825.000000,8825.000000,170672
2017-10-26,8530.000000,8790.000000,8345.000000,8775.000000,8775.000000,78057
2017-10-27,8340.000000,8615.000000,7730.000000,7810.000000,7810.000000,61313
2017-10-30,8340.000000,8340.000000,7655.000000,7925.000000,7925.000000,64966
2017-10-31,7785.000000,7900.000000,7595.000000,7660.000000,7660.000000,40603
2017-11-01,7495.000000,7895.000000,7460.000000,7725.000000,7725.000000,55857
2017-11-02,7725.000000,8195.000000,7535.000000,7565.000000,7565.000000,76193
2017-11-03,7485.000000,7685.000000,7425.000000,7520.000000,7520.000000,51158
2017-11-06,7500.000000,7520.000000,7365.000000,7380.000000,7380.000000,27094
2017-11-07,7375.000000,7745.000000,7280.000000,7460.000000,7460.000000,56258
2017-11-08,7590.000000,7705.000000,7310.000000,7485.000000,7485.000000,44377
2017-11-09,8055.000000,8525.000000,7660.000000,7680.000000,7680.000000,139128
2017-11-10,7850.000000,8140.000000,7765.000000,8030.000000,8030.000000,62014
2017-11-13,8360.000000,8360.000000,7835.000000,8110.000000,8110.000000,44674
2017-11-14,8345.000000,8635.000000,8145.000000,8205.000000,8205.000000,82344
2017-11-15,8690.000000,9100.000000,8450.000000,8830.000000,8830.000000,96037
2017-11-16,8245.000000,8260.000000,7910.000000,8110.000000,8110.000000,52938
2017-11-17,8110.000000,8130.000000,7760.000000,7860.000000,7860.000000,46495
2017-11-20,7625.000000,7685.000000,7325.000000,7355.000000,7355.000000,43349
2017-11-21,7050.000000,7095.000000,6705.000000,6795.000000,6795.000000,46164
2017-11-22,6675.000000,6790.000000,6580.000000,6655.000000,6655.000000,35062
2017-11-24,6565.000000,6640.000000,6530.000000,6610.000000,6610.000000,13148
2017-11-27,6635.000000,6730.000000,6495.000000,6585.000000,6585.000000,32763
2017-11-28,6455.000000,6600.000000,6340.000000,6400.000000,6400.000000,61102
2017-11-29,6435.000000,6840.000000,6410.000000,6685.000000,6685.000000,79446
2017-11-30,6470.000000,6880.000000,6435.000000,6725.000000,6725.000000,66820
2017-12-01,6865.000000,8500.000000,6725.000000,7095.000000,7095.000000,190996
2017-12-04,6460.000000,6990.000000,6360.000000,6985.000000,6985.000000,97621
2017-12-05,6850.000000,7075.000000,6565.000000,6925.000000,6925.000000,72947
2017-12-06,7100.000000,7165.000000,6840.000000,6900.000000,6900.000000,56220
2017-12-07,6910.000000,6940.000000,6425.000000,6465.000000,6465.000000,57788
2017-12-08,6250.000000,6290.000000,6020.000000,6030.000000,6030.000000,52053
2017-12-11,6000.000000,6005.000000,5625.000000,5630.000000,5630.000000,46038
2017-12-12,5575.000000,5685.000000,5535.000000,5650.000000,5650.000000,40446
2017-12-13,5560.000000,5665.000000,5520.000000,5625.000000,5625.000000,43729
2017-12-14,5550.000000,5760.000000,5500.000000,5560.000000,5560.000000,54670
2017-12-15,5480.000000,5480.000000,5095.000000,5185.000000,5185.000000,52602
2017-12-18,5045.000000,5115.000000,4945.000000,5040.000000,5040.000000,44266
2017-12-19,5020.000000,5205.000000,5010.000000,5090.000000,5090.000000,43833
2017-12-20,4910.000000,5105.000000,4905.000000,5055.000000,5055.000000,42642
2017-12-21,5005.000000,5120.000000,4955.000000,4985.000000,4985.000000,34630
2017-12-22,4965.000000,5115.000000,4910.000000,5030.000000,5030.000000,29084
2017-12-26,5125.000000,5135.000000,4925.000000,5025.000000,5025.000000,23387
2017-12-27,5000.000000,5130.000000,4885.000000,5080.000000,5080.000000,36778
2017-12-28,5045.000000,5050.000000,4915.000000,4925.000000,4925.000000,24798
2017-12-29,4890.000000,5125.000000,4875.000000,5105.000000,5105.000000,40538
2018-01-02,5030.000000,5090.000000,4710.000000,4725.000000,4725.000000,42755
2018-01-03,4610.000000,4620.000000,4485.000000,4525.000000,4525.000000,32742
2018-01-04,4440.000000,4535.000000,4400.000000,4500.000000,4500.000000,29113
2018-01-05,4485.000000,4555.000000,4470.000000,4495.000000,4495.000000,29823
2018-01-08,4485.000000,4520.000000,4315.000000,4385.000000,4385.000000,36461
2018-01-09,4335.000000,4490.000000,4300.000000,4480.000000,4480.000000,36328
2018-01-10,4585.000000,4700.000000,4340.000000,4390.000000,4390.000000,64330
2018-01-11,4310.000000,4370.000000,4260.000000,4335.000000,4335.000000,28071
2018-01-12,4310.000000,4375.000000,4270.000000,4335.000000,4335.000000,57480
2018-01-16,4405.000000,4975.000000,4375.000000,4875.000000,4875.000000,118869
2018-01-17,4770.000000,5050.000000,4465.000000,4670.000000,4670.000000,100935
2018-01-18,4835.000000,5025.000000,4560.000000,4715.000000,4715.000000,106097
2018-01-19,4690.000000,4870.000000,4635.000000,4670.000000,4670.000000,64624
2018-01-22,4735.000000,4745.000000,4390.000000,4460.000000,4460.000000,49438
2018-01-23,4575.000000,4725.000000,4500.000000,4625.000000,4625.000000,57429
2018-01-24,4675.000000,5115.000000,4665.000000,4850.000000,4850.000000,129789
2018-01-25,4820.000000,5190.000000,4805.000000,5030.000000,5030.000000,92803
2018-01-26,4925.000000,5090.000000,4905.000000,4960.000000,4960.000000,56906
2018-01-29,5190.000000,5700.000000,5140.000000,5665.000000,5665.000000,105859
2018-01-30,6070.000000,6570.000000,5910.000000,6015.000000,6015.000000,176809
2018-01-31,5765.000000,6140.000000,5600.000000,5775.000000,5775.000000,114406
2018-02-01,5840.000000,5960.000000,5035.000000,5400.000000,5400.000000,111373
2018-02-02,5740.000000,7110.000000,5735.000000,6880.000000,6880.000000,176902
2018-02-05,7595.000000,11795.000000,6580.000000,11435.000000,11435.000000,313751
2018-02-06,14675.000000,15090.000000,7210.000000,7610.000000,7610.000000,199464
2018-02-07,9375.000000,9685.000000,7510.000000,9325.000000,9325.000000,159375
2018-02-08,9480.000000,14025.000000,9415.000000,13955.000000,13955.000000,221879
2018-02-09,11950.000000,14750.000000,10975.000000,11670.000000,11670.000000,199261
2018-02-12,10865.000000,11940.000000,10330.000000,10655.000000,10655.000000,96279
2018-02-13,11230.000000,11450.000000,10450.000000,10680.000000,10680.000000,57948
2018-02-14,10510.000000,10645.000000,8150.000000,8250.000000,8250.000000,70424
2018-02-15,7705.000000,8550.000000,7635.000000,7875.000000,7875.000000,58838
2018-02-16,8315.000000,8420.000000,7470.000000,8095.000000,8095.000000,80752
2018-02-20,8645.000000,9230.000000,8345.000000,8760.000000,8760.000000,67854
2018-02-21,8555.000000,9120.000000,7635.000000,9030.000000,9030.000000,80505
2018-02-22,8485.000000,9125.000000,8280.000000,8740.000000,8740.000000,68203
2018-02-23,8310.000000,8450.000000,7405.000000,7410.000000,7410.000000,68196
2018-02-26,7015.000000,7235.000000,6760.000000,6795.000000,6795.000000,35646
2018-02-27,7015.000000,8230.000000,6850.000000,8080.000000,8080.000000,99732
2018-02-28,7665.000000,8600.000000,7640.000000,8560.000000,8560.000000,95367
2018-03-01,8565.000000,10030.000000,8415.000000,9420.000000,9420.000000,156614
2018-03-02,10130.000000,10445.000000,8750.000000,8875.000000,8875.000000,122622
2018-03-05,9110.000000,9130.000000,8170.000000,8270.000000,8270.000000,64959
2018-03-06,8170.000000,8815.000000,8170.000000,8360.000000,8360.000000,58975
2018-03-07,8865.000000,8960.000000,8155.000000,8230.000000,8230.000000,67587
2018-03-08,8045.000000,8180.000000,7750.000000,7770.000000,7770.000000,52980
2018-03-09,7570.000000,7575.000000,6835.000000,6835.000000,6835.000000,50386
2018-03-12,7010.000000,7380.000000,6935.000000,7265.000000,7265.000000,34484
2018-03-13,7080.000000,7650.000000,6980.000000,7485.000000,7485.000000,67515
2018-03-14,7305.000000,7900.000000,7285.000000,7725.000000,7725.000000,71089
2018-03-15,7570.000000,7840.000000,7255.000000,7370.000000,7370.000000,52922
2018-03-16,7280.000000,7320.000000,6925.000000,7180.000000,7180.000000,47626
2018-03-19,7400.000000,8720.000000,7385.000000,8200.000000,8200.000000,117476
2018-03-20,8070.000000,8265.000000,7855.000000,7935.000000,7935.000000,57076
2018-03-21,7850.000000,7910.000000,7150.000000,7795.000000,7795.000000,86012
2018-03-22,8520.000000,9460.000000,8195.000000,9340.000000,9340.000000,154053
2018-03-23,9100.000000,10160.000000,8755.000000,10120.000000,10120.000000,149375
2018-03-26,9055.000000,9955.000000,8960.000000,8985.000000,8985.000000,68750
2018-03-27,8980.000000,10280.000000,8980.000000,10050.000000,10050.000000,80401
2018-03-28,9870.000000,10790.000000,9735.000000,10335.000000,10335.000000,136834
2018-03-29,9980.000000,10165.000000,9190.000000,9265.000000,9265.000000,62924
2018-04-02,9680.000000,11200.000000,9535.000000,10590.000000,10590.000000,91784
2018-04-03,10215.000000,10650.000000,9885.000000,9925.000000,9925.000000,85394
2018-04-04,11060.000000,11085.000000,9575.000000,9665.000000,9665.000000,84388
2018-04-05,9460.000000,9655.000000,9070.000000,9150.000000,9150.000000,50706
2018-04-06,9570.000000,10570.000000,9215.000000,9960.000000,9960.000000,98514
2018-04-09,9730.000000,10085.000000,9525.000000,10000.000000,10000.000000,54815
2018-04-10,9535.000000,10010.000000,9475.000000,9610.000000,9610.000000,65126
2018-04-11,9990.000000,9995.000000,9560.000000,9730.000000,9730.000000,51700
2018-04-12,9465.000000,9515.000000,9025.000000,9130.000000,9130.000000,46813
2018-04-13,8795.000000,9030.000000,8540.000000,8630.000000,8630.000000,59305
2018-04-16,8350.000000,8350.000000,7910.000000,7975.000000,7975.000000,41204
2018-04-17,7750.000000,7830.000000,7075.000000,7255.000000,7255.000000,42282
2018-04-18,7470.000000,7890.000000,7185.000000,7295.000000,7295.000000,38534
2018-04-19,7560.000000,7840.000000,7345.000000,7460.000000,7460.000000,59723
2018-04-20,7435.000000,7915.000000,7320.000000,7790.000000,7790.000000,64301
2018-04-23,7645.000000,7920.000000,7385.000000,7660.000000,7660.000000,53804
2018-04-24,7390.000000,8710.000000,7290.000000,8235.000000,8235.000000,101299
2018-04-25,8290.000000,8745.000000,8270.000000,8355.000000,8355.000000,78961
2018-04-26,8055.000000,8200.000000,7630.000000,7745.000000,7745.000000,46264
2018-04-27,7595.000000,7955.000000,7465.000000,7510.000000,7510.000000,49047
2018-04-30,7400.000000,7600.000000,7200.000000,7540.000000,7540.000000,42825
2018-05-01,7650.000000,7775.000000,7340.000000,7375.000000,7375.000000,43503
2018-05-02,7340.000000,7350.000000,6975.000000,7285.000000,7285.000000,41068
2018-05-03,7490.000000,8185.000000,7395.000000,7505.000000,7505.000000,77791
2018-05-04,7670.000000,7760.000000,7105.000000,7155.000000,7155.000000,44486
2018-05-07,7100.000000,7210.000000,6980.000000,7095.000000,7095.000000,31663
2018-05-08,7165.000000,7275.000000,7025.000000,7060.000000,7060.000000,42414
2018-05-09,6965.000000,7015.000000,6615.000000,6630.000000,6630.000000,36392
2018-05-10,6570.000000,6570.000000,6100.000000,6165.000000,6165.000000,39482
2018-05-11,6180.000000,6275.000000,6015.000000,6015.000000,6015.000000,32231
2018-05-14,5915.000000,5930.000000,5685.000000,5720.000000,5720.000000,37124
2018-05-15,6065.000000,6460.000000,6040.000000,6325.000000,6325.000000,73205
2018-05-16,6200.000000,6200.000000,5935.000000,5980.000000,5980.000000,36915
2018-05-17,5955.000000,6070.000000,5730.000000,5770.000000,5770.000000,36537
2018-05-18,5865.000000,6025.000000,5785.000000,5875.000000,5875.000000,33083
2018-05-21,5550.000000,5690.000000,5410.000000,5595.000000,5595.000000,34278
2018-05-22,5520.000000,5710.000000,5485.000000,5685.000000,5685.000000,30625
2018-05-23,5935.000000,6065.000000,5505.000000,5530.000000,5530.000000,47711
2018-05-24,5565.000000,5940.000000,5450.000000,5485.000000,5485.000000,52524
2018-05-25,5620.000000,5675.000000,5435.000000,5590.000000,5590.000000,35279
2018-05-29,5970.000000,6890.000000,5790.000000,6605.000000,6605.000000,99814
2018-05-30,6345.000000,6375.000000,6010.000000,6125.000000,6125.000000,46527
2018-05-31,6200.000000,6490.000000,6100.000000,6255.000000,6255.000000,51740
2018-06-01,5875.000000,5895.000000,5705.000000,5855.000000,5855.000000,36535
2018-06-04,5660.000000,5695.000000,5475.000000,5495.000000,5495.000000,30883
2018-06-05,5510.000000,5590.000000,5375.000000,5400.000000,5400.000000,32475
2018-06-06,5325.000000,5365.000000,5080.000000,5085.000000,5085.000000,39694
2018-06-07,5050.000000,5465.000000,5040.000000,5195.000000,5195.000000,50229
2018-06-08,5365.000000,5385.000000,5110.000000,5145.000000,5145.000000,38148
2018-06-11,5165.000000,5195.000000,4990.000000,5025.000000,5025.000000,36894
2018-06-12,4980.000000,5110.000000,4935.000000,5015.000000,5015.000000,35887
2018-06-13,4920.000000,5120.000000,4885.000000,5105.000000,5105.000000,52137
2018-06-14,4900.000000,4970.000000,4760.000000,4875.000000,4875.000000,46821
2018-06-15,4995.000000,5125.000000,4895.000000,4925.000000,4925.000000,54207
2018-06-18,5145.000000,5240.000000,4815.000000,4830.000000,4830.000000,46272
2018-06-19,5310.000000,5445.000000,5105.000000,5170.000000,5170.000000,83726
2018-06-20,5035.000000,5045.000000,4920.000000,5005.000000,5005.000000,36233
2018-06-21,5050.000000,5655.000000,5045.000000,5490.000000,5490.000000,80877
2018-06-22,5230.000000,5360.000000,5155.000000,5270.000000,5270.000000,41811
2018-06-25,5525.000000,6825.000000,5515.000000,6420.000000,6420.000000,144630
2018-06-26,6040.000000,6395.000000,5850.000000,6050.000000,6050.000000,71363
2018-06-27,5955.000000,6770.000000,5725.000000,6575.000000,6575.000000,105149
2018-06-28,6640.000000,7050.000000,6275.000000,6420.000000,6420.000000,90341
2018-06-29,6090.000000,6175.000000,5850.000000,6170.000000,6170.000000,68771
2018-07-02,6605.000000,6715.000000,6165.000000,6185.000000,6185.000000,64549
2018-07-03,5985.000000,6365.000000,5910.000000,6260.000000,6260.000000,35591
2018-07-05,6025.000000,6275.000000,5920.000000,5930.000000,5930.000000,50990
2018-07-06,5930.000000,5945.000000,5450.000000,5495.000000,5495.000000,60765
2018-07-09,5250.000000,5260.000000,4990.000000,5035.000000,5035.000000,50773
2018-07-10,4990.000000,5120.000000,4880.000000,4910.000000,4910.000000,55642
2018-07-11,5250.000000,5275.000000,5035.000000,5145.000000,5145.000000,72363
2018-07-12,5000.000000,5090.000000,4865.000000,4885.000000,4885.000000,49294
2018-07-13,4945.000000,5015.000000,4780.000000,4805.000000,4805.000000,51440
2018-07-16,4755.000000,4875.000000,4700.000000,4755.000000,4755.000000,54728
2018-07-17,4850.000000,4885.000000,4580.000000,4665.000000,4665.000000,51214
2018-07-18,4605.000000,4765.000000,4525.000000,4595.000000,4595.000000,40521
2018-07-19,4735.000000,4820.000000,4625.000000,4735.000000,4735.000000,44061
2018-07-20,4825.000000,4855.000000,4680.000000,4765.000000,4765.000000,43758
2018-07-23,4770.000000,4880.000000,4675.000000,4725.000000,4725.000000,36290
2018-07-24,4530.000000,4865.000000,4515.000000,4610.000000,4610.000000,58865
2018-07-25,4695.000000,4715.000000,4505.000000,4570.000000,4570.000000,42465
2018-07-26,4585.000000,4680.000000,4515.000000,4595.000000,4595.000000,36741
2018-07-27,4540.000000,4985.000000,4530.000000,4785.000000,4785.000000,78405
2018-07-30,4725.000000,5075.000000,4710.000000,4990.000000,4990.000000,66227
2018-07-31,4785.000000,4880.000000,4725.000000,4785.000000,4785.000000,51084
2018-08-01,4675.000000,4815.000000,4585.000000,4705.000000,4705.000000,55409
2018-08-02,4960.000000,5020.000000,4590.000000,4640.000000,4640.000000,56685
2018-08-03,4595.000000,4635.000000,4455.000000,4530.000000,4530.000000,48150
2018-08-06,4465.000000,4510.000000,4260.000000,4280.000000,4280.000000,44406
2018-08-07,4185.000000,4215.000000,4110.000000,4145.000000,4145.000000,32067
2018-08-08,4135.000000,4170.000000,4000.000000,4045.000000,4045.000000,37613
2018-08-09,4040.000000,4140.000000,3975.000000,4130.000000,4130.000000,31652
2018-08-10,4395.000000,4575.000000,4310.000000,4430.000000,4430.000000,96542
2018-08-13,4500.000000,4840.000000,4280.000000,4825.000000,4825.000000,89320
2018-08-14,4670.000000,4790.000000,4450.000000,4460.000000,4460.000000,52622
2018-08-15,4800.000000,5340.000000,4775.000000,4880.000000,4880.000000,149182
2018-08-16,4620.000000,4620.000000,4380.000000,4490.000000,4490.000000,58356
2018-08-17,4580.000000,4640.000000,4285.000000,4310.000000,4310.000000,55561
2018-08-20,4175.000000,4240.000000,4135.000000,4185.000000,4185.000000,38459
