"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2002-06",100.1563,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2002-07",99.84669,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2002-08",99.50073,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2002-09",99.14033,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2002-10",98.82922,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2002-11",98.66813,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2002-12",98.74062,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2003-01",98.90897,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2003-02",99.0006,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2003-03",98.8988,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2003-04",98.71007,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2003-05",98.59129,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2003-06",98.66383,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2003-07",98.85764,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2003-08",99.08486,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2003-09",99.29208,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2003-10",99.47913,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2003-11",99.66041,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2003-12",99.84631,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2004-01",100.0304,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2004-02",100.194,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2004-03",100.3118,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2004-04",100.3788,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2004-05",100.3723,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2004-06",100.265,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2004-07",100.1107,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2004-08",99.97211,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2004-09",99.89539,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2004-10",99.86839,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2004-11",99.87834,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2004-12",99.91966,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2005-01",99.96471,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2005-02",99.98006,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2005-03",99.93903,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2005-04",99.86389,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2005-05",99.77995,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2005-06",99.70367,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2005-07",99.63964,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2005-08",99.59917,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2005-09",99.60668,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2005-10",99.68249,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2005-11",99.87695,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2005-12",100.2363,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2006-01",100.6499,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2006-02",100.9735,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2006-03",101.0985,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2006-04",101.1111,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2006-05",101.1189,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2006-06",101.1909,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2006-07",101.3008,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2006-08",101.3991,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2006-09",101.4457,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2006-10",101.4556,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2006-11",101.4492,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2006-12",101.44,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2007-01",101.4385,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2007-02",101.4546,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2007-03",101.4926,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2007-04",101.5286,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2007-05",101.5278,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2007-06",101.4645,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2007-07",101.3787,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2007-08",101.3208,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2007-09",101.3198,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2007-10",101.3231,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2007-11",101.2478,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2007-12",101.0266,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2008-01",100.7338,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2008-02",100.4578,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2008-03",100.2449,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2008-04",100.0267,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2008-05",99.68718,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2008-06",99.13474,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2008-07",98.49541,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2008-08",97.94662,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2008-09",97.63773,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2008-10",97.51997,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2008-11",97.55634,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2008-12",97.7404,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2009-01",97.96095,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2009-02",98.09403,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2009-03",98.05866,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2009-04",97.95981,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2009-05",97.95378,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2009-06",98.17696,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2009-07",98.5818,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2009-08",99.13121,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2009-09",99.81124,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2009-10",100.4993,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2009-11",101.037,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2009-12",101.2959,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2010-01",101.3921,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2010-02",101.4572,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2010-03",101.5705,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2010-04",101.7234,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2010-05",101.8825,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2010-06",102.014,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2010-07",102.1009,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2010-08",102.1108,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2010-09",102.0073,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2010-10",101.8391,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2010-11",101.6563,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2010-12",101.4919,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2011-01",101.3578,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2011-02",101.2655,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2011-03",101.2167,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2011-04",101.1521,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2011-05",100.9846,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2011-06",100.6478,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2011-07",100.2482,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.93028,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2011-09",99.80499,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2011-10",99.79596,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2011-11",99.81184,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2011-12",99.80212,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2012-01",99.78806,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2012-02",99.81869,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2012-03",99.9311,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2012-04",100.066,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2012-05",100.1373,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2012-06",100.0789,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2012-07",99.95576,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2012-08",99.85681,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2012-09",99.85373,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2012-10",99.9349,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2012-11",100.0931,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2012-12",100.3292,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2013-01",100.578,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2013-02",100.756,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.7951,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.7478,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.6731,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.6084,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.5698,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.5762,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.6478,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.7595,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.8865,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2013-12",101.0093,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.1037,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.1328,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.0661,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.9652,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.9074,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.9435,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.0132,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-08",101.0262,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.9114,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.7213,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.526,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.3827,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.31,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.3385,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.4913,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.6629,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.7105,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.5257,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.231,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.98672,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.90849,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.9333,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-11",99.97566,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-12",99.98024,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-01",99.95718,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.93178,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.92183,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-04",99.91728,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-05",99.90082,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-06",99.86299,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-07",99.82933,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-08",99.84335,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-09",99.9455,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.1043,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.2838,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.4538,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.5799,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.6095,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.5004,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.3477,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.2762,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.3775,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.5651,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.7234,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.7697,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.7457,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-11",100.7083,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-12",100.6898,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-01",100.672,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-02",100.6153,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-03",100.4858,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-04",100.3229,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-05",100.1812,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.1057,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.0864,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-08",100.115,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-09",100.1859,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.2486,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.2335,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.085,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-01",99.87328,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-02",99.68774,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.59439,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.56663,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-05",99.57107,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-06",99.58771,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-07",99.59788,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-08",99.58556,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-09",99.54509,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-10",99.51148,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-11",99.51971,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-12",99.55722,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-01",99.4746,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.02932,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-03",98.04958,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-04",96.96082,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-05",96.36948,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-06",96.75556,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-07",97.66805,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.54062,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.98116,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-10",99.10103,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-11",99.07153,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-12",99.001,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-01",98.96133,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-02",99.02025,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-03",99.2429,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-04",99.59469,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-05",100.0613,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-06",100.6396,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-07",101.2137,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-08",101.6185,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-09",101.7085,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-10",101.5949,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-11",101.3765,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-12",101.0746,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2022-01",100.6724,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2022-02",100.079,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2022-03",99.19501,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2022-04",98.16753,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2022-05",97.17278,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2022-06",96.34147,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2022-07",95.65176,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2022-08",95.10332,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2022-09",94.74997,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2022-10",94.59083,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2022-11",94.705,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2022-12",95.19191,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2023-01",95.83837,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2023-02",96.39079,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2023-03",96.66776,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2023-04",96.76675,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2023-05",96.81134,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2023-06",96.87649,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2023-07",96.96812,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2023-08",97.07195,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1973-01",106.0543,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1973-02",105.9246,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1973-03",105.7531,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1973-04",105.586,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1973-05",105.4643,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1973-06",105.3261,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1973-07",105.1287,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1973-08",104.9864,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1973-09",104.8387,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1973-10",104.5927,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1973-11",104.2706,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1973-12",103.727,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1974-01",102.97,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1974-02",102.4414,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1974-03",102.1848,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1974-04",102.1104,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1974-05",101.9864,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1974-06",101.7783,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1974-07",101.5083,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1974-08",101.1983,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1974-09",100.8761,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1974-10",100.6201,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1974-11",100.6168,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1974-12",100.8882,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1975-01",101.2946,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1975-02",101.5279,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1975-03",101.4991,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1975-04",101.3697,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1975-05",101.3156,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1975-06",101.3924,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1975-07",101.5892,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1975-08",101.7518,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1975-09",101.9151,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1975-10",102.1408,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1975-11",102.3536,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1975-12",102.6454,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1976-01",103.062,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1976-02",103.3112,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1976-03",103.4054,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1976-04",103.4115,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1976-05",103.3575,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1976-06",103.2259,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1976-07",103.0078,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1976-08",102.8347,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1976-09",102.6672,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1976-10",102.4679,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1976-11",102.3692,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1976-12",102.3435,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1977-01",102.3012,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1977-02",102.1174,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1977-03",101.6732,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1977-04",101.0401,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1977-05",100.6595,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1977-06",100.6524,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1977-07",100.9357,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1977-08",101.2291,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1977-09",101.5655,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1977-10",101.998,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1977-11",102.2632,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1977-12",102.4074,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1978-01",102.5212,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1978-02",102.5955,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1978-03",102.6722,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1978-04",102.7702,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1978-05",102.8082,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1978-06",102.772,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1978-07",102.6757,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1978-08",102.5986,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1978-09",102.5167,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1978-10",102.3793,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1978-11",102.1915,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1978-12",101.8868,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1979-01",101.5149,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1979-02",101.2815,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1979-03",101.1267,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1979-04",100.958,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1979-05",100.8054,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1979-06",100.7253,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1979-07",100.689,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1979-08",100.6617,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1979-09",100.64,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1979-10",100.6784,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1979-11",100.6466,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1979-12",100.4561,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1980-01",100.0913,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1980-02",99.80038,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1980-03",99.66624,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1980-04",99.63271,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1980-05",99.63866,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1980-06",99.6516,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1980-07",99.66174,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1980-08",99.66893,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1980-09",99.67268,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1980-10",99.66486,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1980-11",99.62598,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1980-12",99.53306,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1981-01",99.3984,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1981-02",99.3626,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1981-03",99.56456,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1981-04",99.91261,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1981-05",100.1472,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1981-06",100.2868,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","1981-07",100.3933,
